label,processed_text
0,"['love', 'love', 'feel', 'lethargic', 'sweat', 'three', 'day']"
0,"['dazed', 'confused', 'drowned', 'woman', 'look', 'look', 'wise', 'man', 'feel', 'doomed', 'aspire']"
3,"['like', 'much', 'feel', 'im', 'obnoxious', 'getting', 'involved', 'somethign', 'ha', 'nothing']"
4,"['feel', 'like', 'fan', 'see', 'girl', 'wimpy', 'good', 'guy']"
0,"['ive', 'going', 'liquor', 'store', 'life', 'still', 'feel', 'bit', 'dirty', 'walking', 'one', 'like', 'im', 'something', 'shouldnt']"
2,"['ever', 'feel', 'admired', 'virtually', 'everything']"
1,"['feel', 'like', 'word', 'today', 'passage', 'send', 'church', 'today', 'warning', 'much', 'jesus', 'wa', 'sending', 'beloved', 'disciple', 'warning']"
0,"['feel', 'disturbed', 'unreasonable', 'lie', 'life', 'taking', 'towards']"
1,"['feel', 'like', 'many', 'year', 'left', 'live', 'contented', 'lay', 'bed', 'light', 'listen', 'ayumi']"
1,"['feel', 'super', 'bad', 'thanksgiving', 'seems', 'disappear', 'year', 'would', 'lying', 'said', 'werent', 'excited', 'official', 'christmas', 'time']"
4,"['wa', 'back', 'home', 'feeling', 'restless']"
4,"['hit', 'ground', 'feel', 'daddy', 'let', 'go', 'completely', 'get', 'terrified']"
1,"['ive', 'also', 'begun', 'going', 'round', 'self', 'edits', 'first', 'episode', 'season', 'three', 'im', 'feeling', 'quite', 'thrilled', 'fitting', 'together']"
0,"['know', 'million', 'stroller', 'baby', 'world', 'thought', 'stroller', 'made', 'someone', 'feel', 'ive', 'felt', 'many', 'time', 'broke', 'heart']"
2,"['feel', 'compassionate', 'toward', 'body', 'new', 'limitation', 'need', 'become', 'accustomed', 'time', 'take', 'middle', 'age', 'aging']"
0,"['feel', 'dull', 'inadequate', 'around', 'big', 'house', 'constrained', 'extrovert', 'home']"
0,"['feel', 'summer', 'session', 'title', 'bookmark', 'digg', 'rel', 'nofollow', 'target', 'blank', 'img', 'src', 'http', 'www']"
2,"['uploading', 'photo', 'feel', 'sweet', 'share', 'lover']"
4,"['noticed', 'earlier', 'involved', 'group', 'turn', 'speak', 'front', 'class', 'could', 'feel', 'nervous', 'wa']"
3,"['feel', 'fucked', 'inside']"
3,"['feel', 'sooooooooooo', 'fucked', 'moment']"
1,"['feel', 'respected', 'say', 'matter']"
0,"['feel', 'jaded']"
0,"['choose', 'feel', 'deprived', 'empowered']"
1,"['missing', 'important', 'information', 'anything', 'please', 'feel', 'free', 'post', 'comment', 'even', 'though', 'interested', 'style', 'year', 'wearing', 'style', 'officially', 'community', 'year', 'half']"
3,"['feel', 'annoyed', 'img', 'class', 'aligncenter', 'size', 'full', 'wp', 'image', 'src', 'http', 'mrdanbaird']"
1,"['ive', 'feeling', 'particularly', 'thankful', 'husband', 'sure', 'sign', 'brain', 'tumor', 'something', 'terribly', 'amiss', 'noodle']"
0,"['thought', 'sarah', 'felt', 'movie', 'thought', 'feeling', 'fear', 'dont', 'think', 'wa', 'jareths', 'fault', 'although', 'think', 'blamed', 'think', 'wa', 'fault', 'read', 'whole', 'labyrinth', 'book', 'wished', 'come', 'take', 'toby', 'away']"
0,"['meeting', 'today', 'really', 'started', 'feel', 'isolated', 'everyone', 'room']"
0,"['would', 'hurt', 'make', 'feel', 'pain', 'would', 'vain']"
0,"['went', 'upstairs', 'feeling', 'gloomy', 'disappointed', 'switched', 'phone', 'silent', 'mode', 'watched', 'notebook', 'instead']"
4,"['im', 'feeling', 'intimidated', 'achievement']"
0,"['im', 'already', 'feeling', 'emotional', 'chance', 'say', 'anything', 'turn', 'say', 'love']"
3,"['hoped', 'feel', 'weakness', 'bothered', 'every', 'song', 'every', 'joke', 'hear']"
1,"['feel', 'really', 'blessed']"
1,"['headed', 'back', 'office', 'feeling', 'satisfied', 'maybe', 'even', 'bit', 'self', 'righteous', 'id', 'consoled', 'friend']"
3,"['feel', 'yet', 'heartless', 'go', 'men', 'break', 'heart']"
3,"['thought', 'wont', 'affected', 'youre', 'thinking', 'feeling', 'petty', 'side', 'digust']"
2,"['feeling', 'like', 'delicate', 'wee', 'flower', 'given', 'permission', 'lay', 'around', 'drinking', 'tea', 'eating', 'cream', 'bun', 'reveling', 'passion', 'poetry']"
1,"['feel', 'honored', 'kind', 'support']"
4,"['im', 'also', 'feeling', 'pretty', 'paranoid', 'lot', 'dont', 'take', 'drug']"
1,"['nuh', 'must', 'feel', 'joyful', 'victorious']"
0,"['sound', 'feeling', 'ballroom', 'cd', 'rel', 'nofollow', 'target', 'blank', 'va', 'prandi', 'sound', 'feeling', 'ballroom', 'cd']"
0,"['im', 'starting', 'feel', 'dull', 'pain', 'front', 'head', 'eye']"
5,"['feel', 'curious', 'mission']"
1,"['feeling', 'might', 'perfect', 'take', 'tutorial']"
1,"['feel', 'like', 'piece', 'breakfast', 'ok', 'nutrition', 'scale']"
1,"['feel', 'npr', 'provides', 'valuable', 'service']"
0,"['feel', 'low', 'thinking', 'motherland', 'give', 'fresh', 'boost', 'energy']"
1,"['feel', 'strangely', 'calm', 'everything', 'literally', 'line', 'vote']"
0,"['say', 'couple', 'thing', 'twice', 'order', 'weird', 'context', 'laughter', 'mix', 'would', 'make', 'tv', 'audience', 'feel', 'like', 'theyd', 'missed', 'joke']"
3,"['wa', 'expecting', 'say', 'bittersweet', 'feeling', 'im', 'feeling', 'bitter']"
3,"['feel', 'fucked', 'tape', 'last', 'year', 'make', 'sure', 'get']"
1,"['feel', 'like', 'play', 'work', 'wa', 'trying', 'precious', 'expensive', 'masterpiece']"
0,"['sort', 'feel', 'like', 'one', 'people', 'wa', 'unfortunate', 'lost', 'father', 'life', 'go']"
0,"['ive', 'feeling', 'really', 'unsuccessful', 'lot', 'way']"
0,"['wa', 'feeling', 'rather', 'sentimental', 'expressed', 'blessed', 'wa', 'wa', 'mother', 'also', 'best', 'friend']"
1,"['refer', 'addiction', 'matter', 'many', 'pair', 'never', 'feel', 'satisfied']"
0,"['feeling', 'could', 'unpleasant', 'experience', 'working']"
2,"['feel', 'like', 'would', 'liked', 'ending', 'better']"
1,"['feel', 'honored', 'show', 'student', 'excited', 'giardina', 'said']"
5,"['feel', 'little', 'funny', 'open', 'personal', 'sandblog', 'admitting', 'help', 'achieve', 'wish', 'worth']"
0,"['feel', 'like', 'would', 'mask', 'dull', 'problem', 'instead', 'help', 'work', 'way']"
0,"['im', 'looking', 'forward', 'seeing', 'familiar', 'face', 'saying', 'thank', 'importantly', 'staying', 'connected', 'many', 'wonderful', 'way', 'make', 'craftisan', 'feel', 'like', 'isolated', 'life']"
1,"['reached', 'conclusion', 'feel', 'important', 'think', 'likely', 'make', 'feel', 'good', 'keep', 'away', 'bad', 'unhappy', 'feeling']"
3,"['miss', 'much', 'every', 'moment', 'feel', 'like', 'miss', 'even', 'like', 'far', 'away', 'ha', 'ever', 'distracted']"
0,"['im', 'going', 'tell', 'lot', 'today', 'feel', 'defeated']"
0,"['feel', 'dull', 'right']"
4,"['feeling', 'bit', 'apprehensive', 'carrying', 'amount', 'large', 'without', 'protection']"
4,"['wa', 'feeling', 'shaken', 'walking', 'along', 'street', 'less', 'able', 'concentrate', 'accident', 'simultaneously', 'worrying', 'one', 'due', 'concentrating']"
0,"['really', 'didnt', 'like', 'feeling', 'hated', 'even', 'heaviness', 'chest', 'wa', 'still', 'growing', 'made', 'muffled', 'sound', 'hideakis', 'lip', 'boy', 'forcefully', 'pressed', 'daiki']"
0,"['feel', 'gloomy', 'yet', 'excited']"
1,"['feel', 'many', 'might', 'far', 'eager', 'point', 'say', 'see', 'true', 'trans', 'guy', 'feel', 'right', 'see', 'knew', 'trans', 'people', 'way', 'fucked', 'let', 'look', 'guy']"
1,"['always', 'feel', 'eager', 'escape', 'though', 'never', 'really', 'leaf']"
1,"['feel', 'important', 'subject', 'discus']"
2,"['feel', 'gentle', 'amusement']"
2,"['feel', 'loving']"
2,"['hope', 'knitter', 'rise', 'hurt', 'feeling', 'show', 'loving', 'caring', 'people', 'supporting', 'olympian', 'summer']"
1,"['plan', 'making', 'another', 'post', 'ive', 'progress', 'feel', 'fucking', 'fantastic']"
4,"['feeling', 'pressured', 'even', 'wa', 'longest', 'race', 'one', 'expected']"
4,"['feel', 'agitated', 'sitting']"
1,"['feel', 'need', 'knock', 'one', 'beloved', 'darling', 'list', 'make', 'room', 'hugh', 'laurie', 'aka', 'dr']"
0,"['began', 'feel', 'isolated']"
3,"['feel', 'hostile', 'towards', 'sarcoidosis', 'usual']"
1,"['feel', 'intelligent', 'follower', 'use', 'href', 'http', 'twitter']"
1,"['already', 'gone', 'morning', 'run', 'gyp', 'wa', 'feeling', 'fairly', 'energetic']"
3,"['dont', 'read', 'tradition', 'love', 'much', 'stranger', 'open', 'door', 'dont', 'feel', 'offended', 'like', 'trying', 'send', 'message', 'rest', 'world', 'cant', 'open']"
3,"['feel', 'agitated', 'know', 'quickly', 'calm', 'soothe']"
3,"['take', 'long', 'sip', 'feel', 'cold', 'sensation', 'iced', 'capp']"
0,"['feel', 'rock', 'usually', 'devastated']"
2,"['really', 'sure', 'came', 'ive', 'feeling', 'lot', 'compassionate', 'forgiving', 'lately']"
1,"['feel', 'really', 'thrilled', 'learn']"
0,"['allowed', 'feel', 'really', 'shitty', 'feeling', 'wa', 'running', 'endorphin', 'flowing', 'hurt', 'less', 'b', 'could', 'pretend', 'wa', 'running', 'away']"
5,"['often', 'hear', 'give', 'feeling', 'like', 'longer', 'folk', 'surprised', 'hear', 'year', 'old', 'hyphen']"
0,"['dont', 'want', 'beg', 'foot', 'courtney', 'hows', 'new', 'project', 'coming', 'courtney', 'would', 'give', 'affirmation', 'dont', 'feel', 'like', 'submissive', 'slug']"
0,"['feel', 'awful', 'reading', 'someone', 'emotional', 'post', 'especially', 'wa', 'mine']"
0,"['feel', 'place', 'unfortunate', 'feel', 'sheer', 'necessity', 'stay', 'away', 'home']"
0,"['im', 'writing', 'people', 'like', 'oh', 'feel', 'bad', 'dont', 'want', 'dont', 'expect']"
0,"['dont', 'know', 'feel', 'dismayed', 'pleased', 'tell', 'taken', 'new', 'staff', 'first', 'time', 'year']"
3,"['ive', 'vented', 'cried', 'im', 'little', 'calm', 'feeling', 'less', 'hostile']"
0,"['allow', 'sit', 'cycle', 'today', 'cause', 'nasty', 'big', 'blow', 'fight', 'public', 'feel', 'humiliated', 'proven', 'right', 'unstable', 'bad', 'person']"
3,"['yet', 'gotten', 'married', 'coupled', 'pressure', 'senior', 'pastor', 'coupled', 'reality', 'glaring', 'inexperience', 'made', 'feel', 'quite', 'stressed']"
2,"['insane', 'appreciation', 'simplicity', 'feel', 'much', 'compassionate', 'still', 'feel', 'like', 'sarcastic', 'sense', 'humor']"
3,"['feel', 'soooo', 'impatient']"
1,"['could', 'leave', 'spitak', 'come', 'back', 'two', 'year', 'town', 'neighbor', 'school', 'child', 'shouting', 'name', 'feel', 'welcomed']"
3,"['feel', 'like', 'wa', 'bitter', 'towards', 'people', 'upper', 'class', 'upper', 'class']"
4,"['know', 'least', 'one', 'person', 'besides', 'wa', 'feeling', 'nervous', 'anxious', 'getting', 'started']"
4,"['might', 'start', 'feeling', 'nervous', 'tomorrow', 'im', 'sure']"
0,"['wasnt', 'feeling', 'ashamed', 'spent', 'whole', 'lotta', 'time', 'precious', 'energy', 'mind']"
4,"['feel', 'scared']"
4,"['still', 'think', 'worth', 'posting', 'reminder', 'next', 'time', 'feel', 'anxious']"
1,"['ive', 'also', 'made', 'sugar', 'measurement', 'feel', 'like', 'cup', 'sweet']"
3,"['remember', 'feeling', 'outraged', 'core', 'read', 'particularly', 'heinous', 'series', 'article', 'friday', 'time', 'else', 'paper']"
1,"['im', 'desperately', 'trying', 'stay', 'away', 'black', 'really', 'feeling', 'proud', 'whenever', 'put', 'together', 'colourful', 'outfit']"
1,"['able', 'write', 'full', 'letter', 'insular', 'minuscule', 'probably', 'never', 'skill', 'xviith', 'century', 'writing', 'master', 'maria', 'strick', 'jan', 'van', 'den', 'velde', 'feel', 'learning', 'craft', 'worthwhile', 'effort']"
0,"['could', 'possibly', 'forgotten', 'would', 'make', 'feel', 'idiotic', 'last', 'year', 'whole', 'forgot', 'pack', 'shirt', 'thing']"
0,"['cant', 'help', 'wince', 'feeling', 'unpleasant', 'tightness', 'back', 'dull', 'ache', 'head', 'since', 'ive', 'opted', 'resting', 'wall', 'behind']"
1,"['feel', 'really', 'pumped', 'also', 'eager', 'try', 'hiit', 'high', 'intensity', 'interval', 'training', 'thanks', 'new', 'friend', 'sarah']"
0,"['wa', 'truly', 'standing', 'staring', 'window', 'feeling', 'incredibly', 'melancholy', 'wa', 'verge', 'tear']"
0,"['look', 'better', 'better', 'time', 'feel', 'stupid']"
4,"['feel', 'like', 'tortured', 'artist', 'talk']"
0,"['possibly', 'feel', 'foolish']"
1,"['feel', 'like', 'train', 'smart', 'take', 'easy', 'back', 'former', 'self', 'time']"
1,"['first', 'heard', 'like', 'boyfriend']"
5,"['found', 'art', 'side', 'feel', 'impressed', 'work']"
0,"['really', 'feel', 'shamed']"
2,"['feel', 'really', 'need', 'let', 'know', 'still', 'thinking', 'caring', 'intense', 'keep', 'calling', 'plus', 'sm', 'im', 'like', 'relationship', 'communication', 'key', 'keeping', 'alive', 'best', 'wish']"
0,"['sitting', 'today', 'feeling', 'miserable']"
2,"['really', 'feel', 'happen', 'lifetime', 'still', 'working', 'publishing', 'know', 'coming', 'supporting', 'bookstore']"
1,"['feel', 'useful', 'g', 'way']"
0,"['im', 'home', 'alone', 'son', 'im', 'feeling', 'sad']"
1,"['feel', 'strong', 'enough', 'let', 'negative', 'thought', 'feeling', 'effect']"
3,"['still', 'feel', 'irritable', 'every', 'day']"
1,"['feel', 'dont', 'believ', 'keep', 'faithful', 'god', 'give', 'chance', 'feel', 'apathetic', 'much', 'apathetic', 'open', 'mind', 'hide', 'feeling', 'know', 'youre', 'playing', 'show', 'love', 'like', 'maybe', 'youll', 'gone', 'happens']"
3,"['like', 'comfortable', 'usually', 'silence', 'help', 'although', 'time', 'absolutely', 'need', 'music', 'couple', 'hour', 'feel', 'rushed']"
4,"['honestly', 'feel', 'bit', 'pressured', 'made', 'post', 'photo', 'stating', 'wanted', 'giant', 'beer', 'soon', 'dont', 'even', 'know', 'say']"
1,"['longer', 'hard', 'feeling', 'luckily', 'unexpectedly', 'met', 'sweet', 'interesting', 'girl', 'tumblr', 'aiw', 'fan', 'also', 'run', 'wonderful', 'alice', 'wonderland', 'blog', 'called', 'still', 'haunt', 'phantomwise']"
2,"['feel', 'like', 'life', 'delicate']"
0,"['might', 'add', 'feel', 'dismayed', 'whenever', 'see', 'christian', 'posting', 'link', 'apologetic', 'drivel', 'online', 'friend', 'act', 'disclaimer', 'boldly', 'advertises', 'stupendous', 'ignorance', 'incredulity']"
0,"['know', 'sad', 'read', 'let', 'woman', 'feel', 'alone']"
2,"['feel', 'like', 'someone', 'judged', 'harshly', 'accepted', 'asked', 'something']"
0,"['feel', 'bone', 'like', 'nobody', 'care', 'im', 'nobody', 'care', 'im', 'gone', 'saying', 'im', 'feeling', 'lonely', 'people', 'either', 'say', 'ok', 'alone', 'go', 'home', 'kill', 'dont', 'know', 'doesnt', 'mean', 'dont', 'try', 'try', 'try', 'people', 'treat', 'like', 'im', 'ghost']"
1,"['absolutely', 'wait', 'september', 'th', 'roll', 'around', 'feel', 'calm', 'suppose', 'waiting']"
1,"['im', 'feeling', 'mellow', 'morning', 'last', 'night', 'debacle', 'saw', 'totally', 'losing', 'josh']"
3,"['feel', 'outraged', 'type', 'thing']"
1,"['wasnt', 'feeling', 'playful', 'drunk']"
3,"['feel', 'almost', 'outraged', 'crap', 'day', 'fall', 'favourite', 'day']"
2,"['wa', 'feeling', 'nostalgic', 'day', 'officially', 'belonged', 'city', 'getting', 'married', 'shubhi', 'feb']"
0,"['also', 'feel', 'sometimes', 'ive', 'missed', 'thing', 'amount', 'time', 'ive', 'leave', 'somewhere', 'early', 'take', 'someone', 'home']"
3,"['imagine', 'someone', 'feeling', 'jealous', 'lonely', 'scared']"
1,"['feel', 'oddly', 'reassured', 'hear', 'say']"
0,"['feel', 'like', 'dirty']"
1,"['feel', 'like', 'wonderful', 'summer', 'know', 'school', 'ha', 'started', 'year', 'fly']"
0,"['feel', 'like', 'missed', 'much', 'juliannas', 'first', 'two', 'year', 'wa', 'working', 'full', 'time', 'making', 'lost', 'time']"
1,"['really', 'thankful', 'get', 'opportunity', 'feeling', 'honoured', 'today']"
3,"['hate', 'seeing', 'red', 'window', 'even', 'feel', 'inside', 'resonates', 'cold', 'uncaring', 'world', 'know', 'exists', 'behind', 'making', 'even', 'aware', 'pain', 'inside']"
3,"['feel', 'like', 'snobbish', 'snooty', 'gauche', 'drunk', 'offensive']"
0,"['continue', 'cruise', 'along', 'expressway', 'feeling', 'shitty']"
2,"['need', 'eat', 'bread', 'breakfast', 'constantly', 'feel', 'need', 'snack', 'munch', 'something', 'sweet', 'savory', 'pm']"
1,"['im', 'starting', 'feel', 'sociable', 'actually', 'feel', 'like', 'going', 'seeing', 'friend', 'rather', 'cry', 'im', 'feeling', 'like', 'twisted', 'knotted', 'ball', 'pain']"
1,"['feeling', 'im', 'look', 'like', 'innocent', 'lame', 'hunting', 'group', 'old', 'dirty', 'hyena', 'hope', 'way', 'free', 'dead']"
0,"['feel', 'helpless', 'even', 'useless']"
2,"['feel', 'way', 'relationship', 'romantic', 'platonic', 'friend', 'zoned', 'friend', 'dissolve']"
2,"['wa', 'actual', 'acceptable', 'compassionate', 'others', 'still', 'didnt', 'feel', 'accepted']"
5,"['always', 'feel', 'little', 'weird', 'writing', 'guy', 'ive', 'dated', 'dont', 'want', 'injustice', 'come', 'across', 'negative', 'way']"
1,"['touch', 'skin', 'feeling', 'cool', 'glass', 'within', 'image', 'mere', 'reflection', 'loneliness', 'alone']"
1,"['think', 'fair', 'say', 'life', 'want', 'feel', 'sincere', 'connection', 'people', 'experience', 'bonding', 'similar', 'belief', 'experience', 'true', 'synchronicity', 'people', 'life']"
1,"['feel', 'happy', 'lite', 'grateful']"
1,"['think', 'luxury', 'looking', 'back', 'fashion', 'moment', 'feel', 'proud']"
1,"['reali', 'feel', 'glad']"
0,"['honestly', 'loved', 'place', 'felt', 'pretty', 'comfortable', 'really', 'know', 'feel', 'school', 'ha', 'taken', 'action', 'help', 'get', 'unfortunate', 'situation', 'really', 'happy', 'expecting', 'support']"
1,"['im', 'feeling', 'fine', 'bit', 'nauseous', 'extremely', 'tired', 'expected', 'first', 'trimester']"
3,"['afrade', 'life', 'people', 'feel', 'quite', 'hostile', 'towards']"
4,"['cant', 'stop', 'talking', 'even', 'though', 'im', 'already', 'feel', 'weird', 'uncomfortable', 'feeling', 'swarming', 'still', 'mouth', 'keep', 'saying', 'unnecessary', 'word']"
3,"['almost', 'feel', 'greedy', 'rd', 'child', 'many', 'people', 'know', 'working', 'hard']"
2,"['still', 'feel', 'amorous']"
0,"['feel', 'like', 'need', 'rejuvenate', 'catch', 'blog', 'post', 'work', 'etsy', 'shop', 'catch', 'tv', 'show', 'missed', 'week']"
1,"['im', 'feeling', 'moment', 'imagine', 'therell', 'something', 'vigorous', 'active']"
0,"['would', 'liked', 'would', 'people', 'run', 'feel', 'like', 'could', 'run', 'low']"
1,"['think', 'ask', 'help', 'make', 'feel', 'useful', 'help', 'gain', 'perspective']"
1,"['feel', 'lucky', 'wife', 'hope', 'opportunity', 'remind', 'every', 'day']"
1,"['wa', 'meant', 'feel', 'sympathy', 'little', 'sympathy', 'determined', 'victim', 'wallow', 'pain', 'blaming', 'punishing', 'others', 'state']"
5,"['feel', 'weird', 'tonight']"
1,"['feel', 'like', 'moonlighting', 'type', 'show', 'tension', 'resolved', 'end']"
1,"['work', 'neighborhood', 'school', 'feel', 'respected', 'supported']"
5,"['feel', 'strange', 'sensation', 'course', 'limb']"
0,"['get', 'drill', 'subject', 'soul', 'icy', 'stare', 'feel', 'disturbed', 'leaf']"
0,"['feeling', 'devastated', 'inner', 'voice', 'within', 'thats', 'name', 'speaks']"
2,"['feel', 'fond', 'friend']"
3,"['feel', 'though', 'pretty', 'dangerous', 'try', 'apply', 'one', 'strategy', 'match']"
1,"['really', 'truly', 'say', 'feel', 'passionate', 'teaching']"
2,"['feel', 'taste', 'dessert', 'sweet', 'suit', 'many', 'customer']"
4,"['started', 'feeling', 'like', 'wa', 'paranoid', 'since', 'kept', 'happening']"
2,"['feeling', 'toward', 'word', 'passionate']"
4,"['like', 'exposing', 'end', 'feeling', 'vulnerable']"
1,"['love', 'increased', 'intense', 'feeling', 'connection', 'divine']"
0,"['didnt', 'feel', 'like', 'missed', 'anything']"
3,"['feel', 'like', 'vile', 'traitor', 'even', 'saying', 'thing', 'truth']"
0,"['feel', 'bad', 'im', 'pretty', 'sure', 'im', 'going', 'able', 'get', 'done', 'leave', 'vacation']"
1,"['im', 'sure', 'ive', 'got', 'right', 'state', 'unencumberedness', 'despite', 'many', 'year', 'feeling', 'like', 'couldnt', 'keep', 'anybody', 'else', 'causing', 'see', 'life', 'charmed']"
